id_projeto,titulo,situacao,unidade_lista,sigla_unidade_lista,score_bm25,score_dense,score_rrf
747,Liga de Pediatria da UFES - LIPED,Inadimplente,Departamento de Pediatria,DPE/CCS,7.530467695968076,0.83795017,0.0018279790534044982
1961,XI Seminário Nacional de Educação das Relações Étnico-Raciais Brasileiras: territórios educativos e lutas antirracistas,Concluído,"Departamento de Linguagens, Cultura e Educação",DLCE/CE,10.018231019942073,0.81754184,0.0018261432054535503
5404,Curso de Mecânica Naval Básica para pescadores - região norte,Relatório aguardando aprovação,Divisão de Gestão da Comunicação,DGC/Proex,7.41567006461562,0.8383257,0.0018235333581704998
3813,Boas práticas no cuidado neonatal. ,Concluído,Departamento de Enfermagem,DE/CCS,8.279131036126838,0.8365995,0.0018229715489989462
2348,Liga Acadêmica Integrada de Farmacologia - LAIF,Concluído,Departamento de Ciências Fisiológicas,DCFI/CCS,9.275065441254261,0.8300507,0.0018189173286260664
1644,Suporte científico para fisioterapeutas nas mídias sociais sobre COVID-19,Inadimplente,Departamento de Educação Integrada em Saúde,DEIS/CCS,8.598676847008209,0.83555293,0.0018186179987122932
945,Comemoração dos 10 anos do Curso de Terapia Ocupacional,Concluído,Departamento de Educação Integrada em Saúde,DEIS/CCS,9.837209559540478,0.8236093,0.0018169709078799988
370,Escola de Futebol:  da Iniciação ao Treinamento,Ativo,Departamento de Desportos,DD/CEFD,9.64591036077652,0.8267341,0.001816876825815542
4336,Exposição fotográfica Natureza Crianceira,Concluído,Colégio de Aplicação Criarte,CAP/CE,7.438668065461929,0.8382116,0.0018161403468519755
2943,Apresentação Pública do Limiar: grupo de estudos sobre suicídio e outras práticas autolesivas,Inadimplente,Departamento de Filosofia,DF/CCHN,9.402349372290539,0.8289239,0.0018152911249293387
1169,II BIOTECNOLOGIA DE PORTAS ABERTAS: Bioeconomia e Biodiversidade,Concluído,Programa de Pós-Graduação em Biotecnologia,PPGB/CCS,8.799176946762302,0.8343142,0.001813129712478902
1955,"Fomento à escrita científica, à pesquisa e ao desenvolvimento tecnológico entre estudantes de graduação",Concluído,Departamento de Engenharia Civil,DEC/CT,6.729096017224466,0.8394057,0.0018095699662991434
1677,Suporte Social em Informática durante a pandemia de Covid-19,Concluído,Departamento de Computação,DC/CCENS,9.46512791427839,0.82781243,0.0018093215590776288
3466,NUTRINOVA: Empresa Júnior do curso de Nutrição,Ativo,Coordenação do Curso de Nutrição,CCN/CCS,8.100130819734819,0.83687985,0.001807955160192229
5110,ARTEF@TO: Design e Artesanato Local,Aguardando envio de relatório,Departamento de Design,DD/CAr,3.9313770361939953,0.8397449,0.0018077214574631969
1999,Colóquio ATHIS - Assessoria Técnica em Habitação de Interesse Social - na extensão universitária do Brasil urbano,Concluído,Departamento de Arquitetura e Urbanismo,DAU/CAr,9.928310866363198,0.8207948,0.0018075993536116235
3884,Grupo de Estudos Equideocultura Aplicada,Inadimplente,Coordenação do Curso de Medicina Veterinária,CCMV/CCAE,8.449258507028384,0.83600986,0.0018061035010187552
4303,"Conectando a Teoria à Prática: Matemática, Física e Robótica Móvel no Nosso Dia a Dia",Ativo,Departamento de Engenharia Elétrica,DEE/CT,6.804520767166098,0.8392816,0.001802812838731631
4633,IX Semap – Semana da Pedagogia e VI Simpósio de projetos PPGEEB: Os dez anos da Pedagogia no Ceunes,Concluído,Departamento de Educação e Ciências Humanas,DECH/CEUNES,7.544061350744569,0.83775276,0.001801079910100952
1646,Site sobre prática baseada em evidências e suporte científico para fisioterapeutas sobre COVID-19,Inadimplente,Departamento de Educação Integrada em Saúde,DEIS/CCS,8.564215829569246,0.8355262,0.0018008196555831467
996,Liga Acadêmica de Reumatologia da UFES (LIRES),Inadimplente,Departamento de Clínica Médica,DCM/CCS,8.982848161305228,0.83240473,0.001800015266248039
2289,LIGA ACADÊMICA DE CIRURGIA PLÁSTICA DA UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO (LIPLAST),Concluído,Departamento de Medicina Especializada,DME/CCS,8.198779460355707,0.83653265,0.001799483838479212
3859,Minicurso 2 “Processo Seletivo: a chave do sucesso”,Concluído,Departamento de Administração,DAd/CCJE,7.440100793875998,0.83806264,0.0017994221454267342
623,Laboratório de Planejamento e Projetos,Ativo,Departamento de Arquitetura e Urbanismo,DAU/CAr,6.993267382683177,0.8390705,0.0017986794802509459
2030,VIII Colóquio de História das Doenças,Concluído,Departamento de História,DH/CCHN,8.56574246880434,0.8354198,0.001798404641044235
3708,Fisioterapia no Esporte Paralímpico,Concluído,Departamento de Educação Integrada em Saúde,DEIS/CCS,9.959068367488847,0.81794024,0.0017979343900962237
4048,XI Semana de Estudos Geológicos da Universidade Federal do Espírito Santo/ IX Semana de Geologia do Espírito Santo,Concluído,Departamento de Geologia,DG/CCENS,9.91652236379407,0.8198718,0.0017948957547684046
2863,DESVIOS - Exposições,Ativo,Departamento de Artes Visuais,DAV/CAr,7.5198602456632,0.8377838,0.0017946668181030552
227,Leitura Plurilíngue na escola,Ativo,Departamento de Linguas e Letras,DLL/CCHN,7.351587279028142,0.8383418,0.001791040765323946
4555,Oficinas e Estudos Dirigidos de Matemática junto aos Estudantes com Altas habilidades da Escola Alternativa Lago dos Cisnes,Ativo,Departamento de Matemática Aplicada,DMA/CEUNES,7.217243093067994,0.8386783,0.001789582210115112
5338,"Pedagogia Histórico-Crítica e Ensino Médio: politecnia, omnilateralidade e Ensino Médio Integrado",Ativo,"Departamento de Linguagens, Cultura e Educação",DLCE/CE,7.276011777672776,0.8385416,0.0017895138498153574
1798,Liga Acadêmica de Medicina de Família e Comunidade da Universidade Federal do Espírito Santo - LAMFAC UFES,Ativo,Departamento de Medicina Social,DMS/CCS,9.125874420373655,0.83056897,0.0017862668838178313
189,"Formação de professores/as da Educação de Jovens e Adultos (EJA), junto à Secretaria Municipal de Educação, para o curso ?Fundamentos do Mundo do Trabalho?",Concluído,Departamento de Ciências Sociais,DCS/CCHN,7.361502873005658,0.83826226,0.001785385754783746
2296,Conversas sobre Psicanálise e Educação no Espírito Santo,Concluído,Departamento de Psicologia,DP/CCHN,7.652524746302464,0.83726096,0.001785321107764878
4981,Currículo Lattes: Primeiros Passos e Boas Práticas,Relatório aguardando aprovação,Departamento de Arquivologia,DAr/CCJE,9.333386224779705,0.8282838,0.0017852286941861099
546,Show de Química: apresentação de curiosas experiências Químicas em escolas e eventos - SQ - 8537 - 10/04/2018,Aguardando envio de relatório,Departamento de Química,DQ/CCE,7.572196880789125,0.8373848,0.0017845299561330625
576,Produção do Cuidado no Aconselhamento DST/AIDS em São Mateus/ES,Inadimplente,Colegiado do Curso de Enfermagem,CCE/CEUNES,8.329108666320478,0.8360477,0.001783254008016032
5041,"Educação Especial, plasticidade cerebral e aprendizagem",Ativo,Departamento de Medicina Veterinária,DMV/CCAE,7.59109335520054,0.8373233,0.0017814096859178753
1699,"Núcleo de Estrangeiros na Ufes, Migrantes e Refugiados",Aguardando envio de relatório,Departamento de Filosofia,DF/CCHN,7.084805505102061,0.8388404,0.0017791648090355178
2762,IX Semana de Estudos Geológicos da Universidade Federal do Espírito Santo/ VII Semana de Geologia do Espírito Santo,Concluído,Departamento de Geologia,DG/CCENS,9.825482785550394,0.8210193,0.0017784980872862376
4918,Redes de Cidadania (PEA-RdC)  - fase 2,Ativo,Departamento de Engenharia e Tecnologia,DET/CEUNES,9.523872933379234,0.82630414,0.0017780124207048974
300,"A importância dos animais ""não carismáticos""",Concluído,Departamento de Biologia,DB/CCENS,9.849293345660724,0.81938535,0.001777603182007906
4874,I Simpósio Capixaba sobre Envelhecimento Saudável: Prevenção de Quedas,Concluído,Departamento de Serviço Social,DSS/CCJE,8.711254877307613,0.8345202,0.0017772979389026212
4917,Aprofundamento teórico-prático em Anatomia Humana para estudantes de cursos técnicos de Enfermagem e Radiologia,Ativo,Departamento de Morfologia,DM/CCS,8.99705495386296,0.83190227,0.0017760081137426515
1384,CURSO DE EXTENSÃO DE ÓRTESES DE MÃO E DE ADAPTAÇÕES PARA ATIVIDADES DA VIDA DIÁRIA,Concluído,Departamento de Terapia Ocupacional,DTO/CCS,8.120265975349113,0.8364522,0.0017758906974824093
4130,XIV SEMINÁRIO NACIONAL DE EDUCAÇÃO DAS RELAÇÕES ÉTNICO-RACIAIS BRASILEIRAS,Concluído,Departamento de Ciências Sociais,DCS/CCHN,9.675056561296653,0.82408416,0.0017736872400144791
5012,2ª Oficina culinária: Como utilizar Plantas Alimentícias Não Convencionais em preparações,Concluído,Departamento de Educação Integrada em Saúde,DEIS/CCS,9.452687402262878,0.8268426,0.0017723525844613695
508,O ENSINO DE LÍNGUAS E A FORMAÇÃO DE PROFESSORES NA PERSPECTIVA DOS NOVOS LETRAMENTOS E MULTILETRAMENTOS NO NORTE DO ESTADO DO ESPÍRITO SANTO,Concluído,Departamento de Educação e Ciências Humanas,DECH/CEUNES,5.676223208927409,0.8393761,0.001771317784081452
3623,AZTEC - Assistência Zootécnica Júnior,Ativo,Departamento de Zootecnia,DZ/CCAE,7.307954698407651,0.83830804,0.0017696991705953686
226,III LABORATÓRIO DE DESENVOLVIMENTO DE ROTEIROS ,Concluído,Departamento de Comunicação Social,DCS/CAr,9.036803851588317,0.8313578,0.001767763383551885
5388,"FORMAÇÃO PROFISSIONAL PARA RASTREIO, REFERÊNCIA E ACOMPANHAMENTO DE ADOLESCENTES COM EXCESSO DE PESO NA ATENÇÃO PRIMÁRIA À SAÚDE",Ativo,Programa de Pós-Graduação em Saúde Coletiva,PPGSC/CEUNES,8.60728879027395,0.83498275,0.001767514120985717
1517,Oficina de escrita e apresentação científica ,Concluído,Departamento de Engenharia e Tecnologia,DET/CEUNES,6.999881666809122,0.83886606,0.0017670059226036455
4206,Desenvolvimento de estudos de boas práticas para uma agricultura sustentável e resiliente,Ativo,Coordenação do Programa de Pós-Graduação em Biologia Vegetal,PPGBV/CCHN,6.900973262147172,0.83897614,0.001765601558476455
3183,Quinta Livre,Inadimplente,Secretaria,SEC/CCHN,6.458285960077688,0.8391821,0.0017639729646607093
2882,I Mostra de Inovação da Região do Caparaó,Concluído,Departamento de Química e Física,DQF/CCENS,7.439284726311985,0.83787835,0.0017627531898419288
5051,PROJETO DE EXTENSÃO DISCIPLINAR: MATERIAIS DE CONSTRUÇÃO,Ativo,Departamento de Engenharia Civil,DEC/CT,7.288388784636835,0.83832055,0.001762297801530302
4031,HISTÓRIAS DA GAP: ELEMENTOS PARA COMPOSIÇÃO DE UM ACERVO DOCUMENTAL DA GALERIA DE ARTE E PESQUISA DA UFES,Concluído,Centro de Artes,CAr,7.70012700091446,0.83690023,0.0017613531899246184
957,IV LABORATÓRIO DE DESENVOLVIMENTO DE ROTEIROS,Ativo,Departamento de Arquitetura e Urbanismo,DAU/CAr,9.04752255685977,0.8309992,0.001757500749322025
4813,Curso de extensão imuniza Norte,Concluído,Departamento de Ciências da Saúde,DCS/CEUNES,9.044186581720858,0.8310268,0.0017554557055534737
4177,Física na Escola ,Concluído,Coordenação do Curso de FÍsica (Licenciatura),CCFi/CEUNES,7.046686979531797,0.838703,0.0017530587433732528
5315,V Curso de extensão: Fundamentos em cirurgia bariátrica e metabólica: Abordagem Multiprofissional.,Concluído,Unidade Multiprofissional,UMULTI/DADT/GAS/SUP/HUCAM,9.047614193758836,0.83082414,0.0017521758314841696
1632,A Matemateca no desenvolvimento e produção de vídeos educativos de conscientização da população em geral com relação a pandemia de COVID19,Aguardando envio de relatório,Departamento de Matemática,DM/CCE,7.345447788197793,0.8380727,0.0017514270887389726
2076,"PERCURSOS DA CERÂMICA CAPIXABA - VIAS DA PRODUÇÃO E RECEPÇÃO DE ARTEFATOS, PRÁTICAS E NARRATIVAS (XVIII/XIX)",Inadimplente,Departamento de Artes Visuais,DAV/CAr,7.394519523086589,0.8378941,0.0017510143070681187
1705,BATE PAPO SAÚDE – REDES QUE PREVINEM,Inadimplente,Departamento de Ciências da Saúde,DCS/CEUNES,8.892447285940623,0.83255494,0.0017488608952023587
4821,Economia e Sociedade,Concluído,Departamento de Economia,DE/CCJE,7.2136905415604335,0.83841527,0.0017479653257275523
4796,VII Curso de formação continuada para Supervisores de Estágio em Serviço Social,Concluído,Departamento de Serviço Social,DSS/CCJE,7.270846323772453,0.83825356,0.0017465831452853804
513,1o Fórum de Investimentos Sociais e Negócios de Impacto do Espírito Santo - FINIES,Concluído,Departamento de Engenharia de Produção,DEP/CT,9.143095366276611,0.82939094,0.0017455475692134625
902,II Simpósio Espírito Santense de Comportamento Motor,Concluído,Programa de Pós-Graduação em Educação Física,PPGEF/CEFD,6.271749052686625,0.839079,0.0017429373611836697
4956,Tecnologias Educacionais e Inteligência Artificial (Teia),Ativo,Departamento de Design,DD/CAr,6.6657550230132685,0.8389506,0.001741684528062237
1575,III MOSTRA ANATÔMICA DO CENTRO DE CIÊNCIAS DA SAÚDE-UFES,Concluído,Departamento de Morfologia,DM/CCS,8.009165096062608,0.8362775,0.0017409486079013976
3622,"""Translation Club: Tradução para a comunidade""",Concluído,Departamento de Linguas e Letras,DLL/CCHN,6.47475540765028,0.8390407,0.0017403391284352707
4426,Oficina culinária: Como utilizar Plantas Alimentícias Não Convencionais em preparações,Concluído,Departamento de Educação Integrada em Saúde,DEIS/CCS,9.458538294124933,0.82542765,0.001738680657341939
4455,DIÁLOGOS EM PESQUISA: ENSINO DE LÍNGUA PORTUGUESA”,Concluído,Departamento de Educação e Ciências Humanas,DECH/CEUNES,6.549570487658109,0.8389956,0.0017377953575517854
5299,"AVALIAÇÃO DOS EFEITOS EPIGENÉTICOS, IMUNOLÓGICOS E INFLAMATÓRIOS DO PROTOCOLO DE PRÁTICA INTEGRATIVA DA ASSISTÊNCIA ESPIRITUAL ESPÍRITA",Ativo,Departamento de Morfologia,DM/CCS,8.601613739466236,0.834641,0.001737778180390736
485,MOTRICIDADE FINA E ENVELHECIMENTO: OFICINA COM IDOSOS USUÁRIOS DA UBS PRAIA DO SUÁ,Concluído,Departamento de Educação Integrada em Saúde,DEIS/CCS,8.294595223251603,0.83560896,0.0017377153592409542
3304,Oficina de boas práticas de manipulação de alimentos,Concluído,Departamento de Educação Integrada em Saúde,DEIS/CCS,8.42704707071471,0.83519965,0.0017356314351455633
1836,Observatório de Saúde na Mídia - Espírito Santo (OSM-ES),Ativo,Coordenação do Programa de Pós-Graduação em Saúde Coletiva,PPGSC/CCS,9.288005242824635,0.8272521,0.0017353581918389486
3990,II IntegraNutri: acolhendo e integrando saberes e vivências,Concluído,Departamento de Educação Integrada em Saúde,DEIS/CCS,7.1909822812816735,0.8383925,0.0017352160546867542
218,Impressão 3D para Pesquisa em Biologia Estrutural,Inadimplente,Departamento de Morfologia,DM/CCS,7.243946284080597,0.83823967,0.0017348468622831442
5058,III Simpósio de Segurança do Paciente do Norte do Espírito Santo,Inadimplente,Departamento de Ciências da Saúde,DCS/CEUNES,9.42106984371689,0.8256602,0.0017331531285420905
1528,NUTRA: Núcleo de Estudos e Atenção em Nutrição e Comportamento Alimentar,Ativo,Departamento de Educação Integrada em Saúde,DEIS/CCS,8.717519752286076,0.8337893,0.0017290727074701006
4593,CONDUTORES LOCAIS DE VISITANTES COM ÊNFASE EM TURISMO DE BASE COMUNITÁRIA,Concluído,Secretaria Única de Pós-Graduação,SUPG/CEUNES,9.661087924794161,0.82044816,0.001727937708488762
4153,Escritórios de Dados Municipais: difusão da cultura de dados para Cidades Inteligentes,Ativo,Departamento de Economia,DE/CCJE,9.192037669244067,0.8279481,0.0017278969703735927
2434,"INAD 2021 - Proteja sua audição, Proteja sua Saúde.",Concluído,Departamento de Fonoaudiologia,DF/CCS,8.96372119539875,0.83145297,0.0017271071486786248
2763,O trabalho da/o assistente social no Espírito Santo no contexto da pandemia por covid 19,Concluído,Departamento de Serviço Social,DSS/CCJE,9.110073101746464,0.8293052,0.001726792492899047
4232,III Curso Fundamentos em cirurgia bariátrica e metabólica: Abordagem Multiprofissional.,Concluído,Unidade Multiprofissional,UMULTI/DADT/GAS/SUP/HUCAM,8.880547641189844,0.8322985,0.0017254401500156266
4384,BOAS PRÁTICAS PARA O CONSUMO CONSCIENTE E SUSTENTÁVEL - SAÚDE GLOBAL,Ativo,Departamento de Ciências da Saúde,DCS/CEUNES,8.858311997580959,0.83244455,0.0017242817003534849
4295,Ampliação e Digitalização do Acervo de Geologia do MUSES,Inadimplente,Departamento de Geologia,DG/CCENS,9.642061732544061,0.82143164,0.0017229791985084496
2639,PREVENÇÃO EM SAÚDE BUCAL NOS AMBULATÓRIOS ODONTOLÓGICOS,Ativo,Departamento de Prótese Dentária,DPD/CCS,8.961102051969075,0.8314269,0.0017228549926857936
3115,Formação de professores para educação científica,Inadimplente,Coordenação do Curso de Física,CCF/CCE,7.390065666931756,0.8377001,0.0017205151817792708
942,Gerenciamento Integrado de Resíduos Sólidos: da Coleta à Valorização,Ativo,Departamento de Engenharia Ambiental,DEA/CT,9.240259783176182,0.82723665,0.0017202307118273504
3576,Extensão PET- Serviço Social: Curso nossos lutos e nossas lutas,Concluído,Departamento de Serviço Social,DSS/CCJE,8.567307807832172,0.83458704,0.0017200579761587837
1600,Orientações em ambientes escolares e universitário no município de Alegre (ES) sobre condutas de higiene e etiqueta social para prevenção da COVID-19,Concluído,Departamento de Farmácia e Nutrição,DFN/CCENS,7.2958917442160525,0.8379716,0.0017200245505662468
4121,Geologia do ES - Apresentando um panorama geral no ENEG 2023,Concluído,Departamento de Oceanografia e Ecologia,DOE/CCHN,9.290934368412323,0.8265921,0.0017183011586782448
2799,Análise e assessoria técnica em microscopia eletrônica e espectroscopia por energia dispersiva para a comunidade externa à UFES.,Concluído,Departamento de Morfologia,DM/CCS,7.905108079387701,0.83619744,0.0017169828123608515
4968,II Encontro do GT Psicanálise e Educação: Política da Palavra,Concluído,Departamento de Psicologia,DP/CCHN,7.363622758698318,0.8377943,0.0017164273916910177
584,Brincar é o melhor remédio.,Concluído,Departamento de Ginástica,DG/CEFD,7.840754099701637,0.836239,0.001714778283917379
2585,Fundamentos em cirurgia bariátrica e metabólica: Abordagem Multiprofissional.,Concluído,Unidade de Apoio Multiprofissional/HUCAM/EBSERH,,8.88573515832994,0.8320238,0.0017138630344897172
1601,UNAPI ON-LINE,Inadimplente,Departamento de Serviço Social,DSS/CCJE,7.344517247023527,0.83787096,0.0017119871723291682
2720,IX CONGRESSO BRASILEIRO DE GINÁSTICA PARA TODOS,Concluído,"Diretoria de Esportes, Lazer e Projetos Especiais",DELPE/PROAECI,8.792914707998005,0.83291346,0.0017115394896736877
1978, VIII Jornada Integrada de Extensão e Cultura da Ufes,Concluído,Divisão de Gestão da Informação,DGI/PROEX,7.559058698510354,0.8368592,0.0017115309774774034
1817,Mostra de talentos da Fonoaudiologia,Concluído,Departamento de Morfologia,DM/CCS,6.890797706044177,0.838641,0.0017110724327219172
2978,SOMA-SI - Um programa de Autogerenciamento do Bem-Estar a partir da análise do Estresse de Agentes da Segurança Pública do Espírito Santo,Ativo,Departamento de Morfologia,DM/CCS,8.574381848184972,0.8344147,0.001710157855100862
3971,III Simpósio Espírito-Santense de Comportamento Motor (III SESCOM),Relatório aguardando aprovação,Departamento de Desportos,DD/CEFD,6.336335549861401,0.83885676,0.001708526479418413
5057,IV Simpósio Espírito-Santense de Comportamento Motor (IV SESCOM),Relatório aguardando aprovação,Departamento de Desportos,DD/CEFD,6.208154395275519,0.8388843,0.001708510570883138
3535,Laboratório de Práticas em Engenharia de Software “Ricardo de Almeida Falbo” — LabES,Ativo,Departamento de Informática,DI/CT,6.490762172681819,0.838802,0.001707357507925212
1873,	CUIDADOS COM FERIDAS E ESTOMIAS - 13462,Ativo,Departamento de Enfermagem,DE/CCS,3.8679859727516477,0.83900136,0.0017067546686722582
3865,Encontros de CAEs do Espírito Santo,Concluído,Coordenação do Programa de Residência Multiprofissional,PRMP/CCS,9.764791673464847,0.81001574,0.001704893692324957
1286,Festival Pint of Science,Inadimplente,Pró-Reitoria de Extensão,PROEX,9.523654514592225,0.8220812,0.0017023959646910467
378,VideoSaúde Coletiva,Ativo,Departamento de Medicina Social,DMS/CCS,9.144801774586764,0.82772714,0.0017021271287504178
3778,"Liga Acadêmica de Gestão, Empreendedorismo e Inovação em Saúde (Liga AGEIS)",Inadimplente,Departamento de Clínica Cirúrgica,DCC/CCS,9.009072117159924,0.83026886,0.0017003622452795913
2467,"Conhecendo a Toninha Capixaba: Educação Ambiental, Divulgação Científica e Conservação",Inadimplente,Departamento de Ciências Agrárias e Biológicas,DCAB/CEUNES,9.644978984570521,0.8183495,0.0016982128887398783
3803,DIÁLOGOS COM O ENSINO MÉDIO - PET LICENCIATURAS,Concluído,"Departamento de Linguagens, Cultura e Educação",DLCE/CE,8.890897511696487,0.8316866,0.0016977257822779336
2800,Laboratório de cuidado farmacêutico na atenção secundária à saúde ,Aguardando envio de relatório,Departamento de Ciências da Saúde,DCS/CEUNES,8.914879937227036,0.83143705,0.0016955903662447722
2794,IX Jornada Integrada de Extensão e Cultura da Ufes,Concluído,Pró-Reitoria de Extensão,PROEX,7.551850059055155,0.83667487,0.0016941589485327817
3324,II Curso Fundamentos em cirurgia bariátrica e metabólica: Abordagem Multiprofissional.,Concluído,Unidade Multiprofissional,UMULTI/DADT/GAS/SUP/HUCAM,8.880547641189844,0.8317668,0.001693794126519779
1749,Oficinas sobre estratégias online de ajuda e suporte mútuos no campo da saúde mental,Concluído,Departamento de Terapia Ocupacional,DTO/CCS,9.173325104568645,0.8270936,0.0016919951190119329
3095,"Formação de atores sociais do PNAE no ES, contato inicial e divulgação do CECANE/UFES.",Concluído,Departamento de Farmácia e Nutrição,DFN/CCENS,9.627123423750513,0.8182319,0.0016910776340465583
362,Observatório Dos Conflitos no Campo,Concluído,Departamento de Educação e Ciências Humanas,DECH/CEUNES,9.657931123454784,0.8157092,0.0016889940819135212
3314,Arquitetura Social: Metodologia de levantamento participativo para ATHIS na RMGV/ES,Concluído,Departamento de Arquitetura e Urbanismo,DAU/CAr,9.303631298007797,0.82513815,0.0016869844456051351
242,FORMAÇÃO CONTINUADA DE PRECEPTORES DO PROGRAMA RESIDÊNCIA PEDAGÓGICA DA UFES,Concluído,Diretoria de Desenvolvimento Pedagógico,DDP/PROGRAD,9.319230251215515,0.8247985,0.0016863415912594301
591,Programa de Extensão ERUS,Ativo,Departamento de Informática,DI/CT,7.182715483025589,0.8380487,0.0016832316226830677
3714,Programa de Mentoria Científica,Inadimplente,Coordenação do Programa de Pós-Graduação em Ciências Contábeis,PPGCC/CCJE,7.212790246764179,0.83793473,0.0016822304736569867
5384,POTENCIALIDADES DIDÁTICAS EMERGIDAS NA RECONSTRUÇÃO E NO USO DO ESQUADRO MÓVEL DE OTTAVIO FABRI (C. 1544 a C. 1612) ,Ativo,Coordenação do Curso de Matemática (Licenciatura),CCML/CEUNES,6.968254531447563,0.83835155,0.0016819498455678782
4521,Cinema e redes de conversações com professoras: invenções curriculares e resistências coletivas,Aguardando envio de relatório,Departamento de Teorias de Ensino e Práticas Educacionais,DTEPE/CE,7.036415867032752,0.8382229,0.0016796763518562494
2624,Saúde Mental e suas Interfaces: contribuições da obra do psicanalista inglês D. W. Winnicott para se pensar ações de cuidado em diferentes contextos.,Inadimplente,Departamento de Psicologia Social e Desenvolvimento,DPSD/CCHN,9.018690781673625,0.8295093,0.001678545439663805
5100,"Café em Rede: Teoria, Saberes e Práticas",Ativo,Departamento de Química,DQ/CCE,8.889169438781582,0.83138317,0.00167806484295846
4211,Discovering Estomaterapia Capixaba,Aguardando envio de relatório,Departamento de Enfermagem,DE/CCS,8.939774344677412,0.8308439,0.0016778077884275749
4936,"Corpo real , Ciência Viva  – Jornada Interativa UFES-IFES",Aguardando envio de relatório,Departamento de Morfologia,DM/CCS,8.467916376824695,0.8344942,0.001675246170064823
1116,I Simpósio Espírito-Santense de Ciências no Futebol,Concluído,Departamento de Desportos,DD/CEFD,6.706473370270247,0.8384807,0.0016722399588651174
1706,ROTINAS PEDIATRICAS DO AMBULATORIO HUCAM/UFES  - ROTPED,Inadimplente,Departamento de Pediatria,DPE/CCS,7.198186505335122,0.8379147,0.0016719096417629144
369,Vigilância em Saúde: Promoção e educação em Saúde no Município de São Mateus/ ES,Ativo,Departamento de Ciências da Saúde,DCS/CEUNES,8.66028928178073,0.833417,0.0016712855469981221
5073,Saúde mental em rede: fortalecendo a produção do cuidado psicossocial,Ativo,Departamento de Enfermagem,DE/CCS,8.395870419619364,0.8345981,0.0016709386231298583
611,Acompanhamento de Idosos: atividades de vida diária na atenção básica,Concluído,Departamento de Terapia Ocupacional,DTO/CCS,8.934023241798677,0.8307919,0.0016698540718471152
1294,Curso de Imunização: imuniza São Mateus,Ativo,Colegiado do Curso de Enfermagem,CCE/CEUNES,8.948034792590576,0.83057755,0.0016690192388122125
1143,Ações de Extensão Ufes/Nova Venécia: debates sobre a valorização de resíduos sólidos secos recicláveis (coleta seletiva e triagem),Concluído,Departamento de Engenharia Ambiental,DEA/CT,9.310815170060836,0.82400346,0.0016677298625973477
3109,Mídias socias na enfermagem Ufes São Mateus,Inadimplente,Departamento de Ciências da Saúde,DCS/CEUNES,7.843782011899296,0.8356704,0.0016667680104857072
3269,"""Meliponário-Escola como ferramenta de educação ambiental no munícipio de São Mateus/ES"" ",Inadimplente,Departamento de Ciências Agrárias e Biológicas,DCAB/CEUNES,9.466320246433035,0.8192577,0.0016665041174955425
4494,VIII Reunião Brasileira de Ensino e Pesquisa em Arquivologia - Multiverso Arquivístico ,Aguardando envio de relatório,Coordenação do Curso de Arquivologia,CCAR/CCJE,9.337817146903651,0.82262164,0.0016659606166910213
1641,Conversas em Língua Inglesa,Concluído,Departamento de Linguas e Letras,DLL/CCHN,7.493363458297388,0.83664787,0.001665734472538847
3609,I Seminário do Urbes - Núcleo capixaba de estudos da experiência humana em meio urbano ,Concluído,Departamento de Ciências Sociais,DCS/CCHN,7.481259503543104,0.83668953,0.0016654720107820095
2449,VII SEMINÁRIO DO ESTÁGIO SUPERVISIONADO EM EDUCAÇÃO FÍSICA: PRÁTICAS COLABORATIVAS EM CONTEXTOS DE PANDEMIA,Concluído,"Departamento de Linguagens, Cultura e Educação",DLCE/CE,6.462623050104655,0.8385331,0.0016648536850680234
3891,Liga Acadêmica de Fisioterapia em Gerontologia - LAFIGE,Ativo,Departamento de Educação Integrada em Saúde,DEIS/CCS,8.733178902539585,0.83266646,0.0016647914393879805
2589,I Jornada Interligas do Setembro Amarelo,Concluído,Departamento de Clínica Médica,DCM/CCS,9.038925155757992,0.8285919,0.001663919174370339
3984,Projeto de Sinalização da Ufes,Ativo,Departamento de Desenho Industrial,DDI/CAr,7.783287807376883,0.83566225,0.001661033770553365
151,Ampliando Horizontes: culturas de língua francesa e de língua italiana ao alcance dos alunos secundaristas,Concluído,Departamento de Linguas e Letras,DLL/CCHN,7.441113229556644,0.8368871,0.0016604822175909453
5167,"XV Semana da Nutrição: 15 anos nutrindo ciência, prática e transformação",Concluído,Coordenação do Curso de Nutrição,CCN/CCS,8.286579227843214,0.8348306,0.0016591094902706203
4429,RAIZES - Resguardo à Alimentação e Incentivo ao Zelo Ecológico e Sustentável,Concluído,Departamento de Engenharia Química,DEQ,7.231662079662373,0.8377507,0.0016583491965495361
4047,CURSO IMUNIZAÇÃO: VACINA SIM! ,Concluído,Departamento de Enfermagem,DE/CCS,8.979804670634492,0.8293983,0.001655171380763688
5097,Monitoramento Inteligente de Idosos com Saúde Debilitada,Ativo,Departamento de Engenharia Elétrica,DEE/CT,7.908484274206705,0.8354172,0.0016547096663682434
3616,IMUNIZAÇÃO: VACINA SIM! ,Aguardando envio de relatório,Departamento de Enfermagem,DE/CCS,8.867589215516384,0.8311532,0.0016534698060616346
